Chrom	Start	End	Name
chr17	26012444	26014108	  0610011F06Rik
chr17	26250260	26260199	  Tmem8
chr17	24610494	24616023	  Mlst8
chr18	6765202	6790229	  Rab18
chr17	15080188	15082944	  1600012H06Rik
chr17	56904173	56909516	  Dus3l
chr17	36002539	36012541	  Ppp1r18
chr17	26698456	26793879	  Ergic1
chr17	46440160	46464972	  Abcc10
chr19	18706505	18726681	  Nmrk1
chr18	20594675	20630322	  Dsg4
chr18	32118887	32196585	  Myo7b
chr18	57292743	57457121	  Megf10
chr17	37330836	37333046	  Ubd
chr18	73894691	73914133	  Elac1
chr17	35970864	35975246	  Tubb5
chr17	66472859	66501508	  Ddx11
chr19	43514925	43571703	  Cnnm1
chr19	4125959	4132307	  Tmem134
chr17	25032064	25033219	  Mrps34
chr17	37114645	37118182	  2410137M14Rik
chr18	11997782	12104136	  Cables1
chr19	56622750	56673336	  Nhlrc2
chr17	43671122	43680588	  D730048J04Rik
chr17	36421225	36423366	  H2-M10.2
chr17	25927450	25929229	  Fam173a
chr18	32322742	32396405	  Map3k2
chr17	46683787	46693111	  Srf
chr18	21103125	21142349	  Rnf125
chr19	7300157	7315712	  Naa40
chr19	4214391	4222615	  Clcf1
chr18	4353544	4368943	  4833419F23Rik
chr17	31701717	31744638	  Pknox1
chr17	36175353	36179647	  H2-T22
chr18	6024445	6136096	  Arhgap12
chr17	36322515	36327096	  H2-T3
chr19	46647854	46671391	  Sfxn2
chr19	5651184	5663707	  Sipa1
chr17	28038072	28044669	  Taf11
chr19	7012559	7015997	  Gpr137
chr19	25074018	25276922	  Dock8
chr17	27194248	27259168	  Itpr3
chr19	60542635	60544207	  Prlhr
chr18	61959045	62071506	  Ablim3
chr18	24643462	24688705	  Rprd1a
chr18	23573915	23762732	  Dtna
chr18	60685874	60718416	  Dctn4
chr17	15080188	15082944	  1600012H06Rik
chr18	60963502	60972306	  Cd74
chr19	60837018	60866596	  Eif3a
chr19	4192173	4195419	  Ppp1ca
chr17	29797545	29840304	  Ftsjd2
chr17	71965554	72008371	  Wdr43
chr17	6877959	6942393	  Sytl3
chr17	85316521	85356763	  1110020A21Rik
chr17	15636851	15654391	  Tbp
chr19	44624743	44629905	  Ndufb8
chr19	53977840	54004351	  Pdcd4
chr18	37979199	38001527	  Pcdhgc5
chr19	17030607	17298422	  Prune2
chr18	37454493	37457278	  Pcdhb2
chr19	5088537	5092879	  Yif1a
chr19	40366529	40476800	  Sorbs1
chr19	12838017	12840122	  Cntf
chr19	16207320	16461943	  Gnaq
chr17	28828286	28885350	  Mapk14
chr19	10463579	10527671	  Syt7
chr19	27836210	28057438	  Rfx3
chr17	46819939	46841951	  Ppp2r5d
chr17	15636851	15654391	  Tbp
chr19	41920461	41922622	  Frat2
chr18	78012506	78021608	  Atp5a1
chr17	14332236	14340838	  Dact2
chr17	40343962	40345554	  Pgk2
chr19	57435498	57464084	  Fam160b1
chr19	40366529	40588302	  Sorbs1
chr18	35368656	35374678	  Lrrtm2
chr17	79053303	79135900	  Strn
chr18	23573915	23818215	  Dtna
chr19	34885383	34953945	  Pank1
chr17	56077795	56080736	  Zfp119b
chr19	37000568	37088547	  Btaf1
chr18	47404907	47528522	  Sema6a
chr17	24776226	24781902	  Slc9a3r2
chr19	4057486	4059431	  BC021614
chr18	83084023	83174706	  Zfp516
chr19	4114445	4125827	  Aip
chr17	81343971	81401156	  Tmem178
chr17	90432983	91492142	  Nrxn1
chr18	73732358	73752232	  Mex3c
chr19	27463191	27501619	  D19Bwg1357e
chr18	32996878	33026074	  Wdr36
chr17	47952280	47971640	  Mdfi
chr19	10666686	10678748	  Dak
chr19	38207270	38258445	  Pde6c
chr18	89366818	89439719	  Cd226
chr19	8667671	8686325	  Slc22a8
chr18	37607310	37610748	  Pcdhb14
chr19	8831592	8845400	  Nxf1
chr19	8967476	8972380	  Ints5
chr19	54004145	54019117	  Bbip1
chr19	10652212	10664320	  Cybasc3
chr17	27977031	27988913	  Snrpc
chr17	23961706	23966076	  Tceb2
chr18	40364518	40379053	  Yipf5
chr18	31963710	32068641	  Wdr33
chr18	20843099	20904905	  B4galt6
chr17	70774131	71170753	  Dlgap1
chr18	68460008	68484506	  Rnmt
chr18	37979199	38001527	  Pcdhgc5
chr18	69505374	69847621	  Tcf4
chr17	32333218	32421068	  Brd4
chr18	31948829	31956355	  Polr2d
chr17	50872451	51318674	  Tbc1d5
chr17	25379603	25393309	  Baiap3
chr19	4984354	4989971	  Npas4
chr19	8994882	9001726	  B3gat3
chr17	26228689	26232415	  Nme4
chr17	74233247	74299522	  Xdh
chr17	26019058	26056659	  Rab40c
chr17	88929463	88988175	  Klraq1
chr17	17539649	17596351	  Lix1
chr19	55272587	55315726	  Gucy2g
chr17	65181862	65185405	  4930583I09Rik
chr18	53405315	53550491	  Snx24
chr17	28450474	28463519	  Fance
chr17	57172194	57181077	  Slc25a41
chr19	42245056	42269083	  Zfyve27
chr19	10932318	10944269	  Tmem132a
chr17	43804373	43888380	  Cyp39a1
chr17	35998262	36002345	  Nrm
chr17	25029096	25032032	  Eme2
chr17	56219079	56240019	  Hdgfrp2
chr18	37424651	37427108	  Pcdhb1
chr17	35226235	35239932	  Abhd16a
chr19	3935185	3949340	  Unc93b1
chr17	13109330	13117933	  Tcp1
chr17	57015055	57028261	  1700061G19Rik
chr18	42338328	42356363	  Plac8l1
chr18	77168765	77180353	  Ier3ip1
chr19	57527395	57565495	  Trub1
chr18	36884720	36886308	  Cd14
chr19	36908721	36967967	  Tnks2
chr19	25685026	25698411	  Dmrt3
chr19	45079503	45080932	  Mrpl43
chr19	58680818	58704243	  1810007D17Rik
chr17	24300832	24306374	  Atp6v0c
chr17	56915319	56970431	  Rfx2
chr17	29230716	29237667	  Cdkn1a
chr17	85354306	85357050	  1110020A21Rik
chr18	38117087	38129385	  Fchsd1
chr19	40969194	40992437	  Zfp518a
chr19	60220577	60238494	  E330013P04Rik
chr18	65739883	65849097	  Zfp532
chr18	35758320	35776839	  Paip2
chr19	34658018	34663472	  Ifit3
chr17	53814111	53828640	  Sgol1
chr17	23940153	23961708	  Srrm2
chr19	5689130	5702865	  Map3k11
chr19	3913490	3923905	  Aldh3b1
chr17	56442759	56462909	  Uhrf1
chr18	37979199	38001527	  Pcdhgc5
chr19	4035410	4037912	  Gstp1
chr19	53403902	53450300	  Mxi1
chr19	37343230	37405103	  Ide
chr19	4756524	4765940	  Rbm4b
chr17	14955678	15071666	  Wdr27
chr18	9618416	9619467	  Cetn1
chr19	4784292	4793877	  Rbm4
chr19	10863828	10904548	  Cd6
chr18	67959760	68044824	  Cep192
chr17	46683787	46693111	  Srf
chr18	3266351	3337587	  Crem
chr19	45811287	45817374	  Fgf8
chr18	6436757	6490854	  Epc1
chr17	45701100	45704618	  Slc35b2
chr17	85357340	85414116	  Ppm1b
chr18	21159841	21186724	  Rnf138
chr17	15636851	15654391	  Tbp
chr19	56536126	56561219	  9930023K05Rik
chr18	56722222	56747366	  Phax
chr17	29042209	29043716	  1700030A11Rik
chr18	65960231	65977311	  Sec11c
chr17	26332943	26336032	  Pdia2
chr17	43611277	43639722	  Mep1a
chr17	34987335	34993317	  Rdbp
chr18	36942933	36952221	  Hars2
chr19	8911418	8913736	  Gng3
chr17	74738326	74790453	  Spast
chr17	29751775	29778604	  Rnf8
chr17	57219488	57227205	  Tubb4a
chr17	87362450	87399409	  Rhoq
chr19	46431369	46449744	  Tmem180
chr17	37035074	37047162	  Trim31
chr19	46697890	46731879	  D19Wsu162e
chr17	15680042	15700287	  Prdm9
chr18	74354952	74367472	  Ska1
chr19	4003384	4007005	  Doc2g
chr18	58168276	58369580	  Fbn2
chr18	61653447	61696190	  Arhgef37
chr18	63169866	63546837	  Fam38b
chr17	10399335	10512226	  Qk
chr17	24769626	24775783	  Nthl1
chr19	5601872	5602959	  Rnaseh2c
chr18	61265225	61290793	  Csf1r
chr19	34315580	34329826	  Acta2
chr17	25946029	25958210	  Fbxl16
chr17	21082417	21102869	  Ppp2r1a
chr19	32670204	32741677	  Papss2
chr17	66132694	66191266	  Ppp4r1
chr17	47506145	47515628	  Mrps10
chr17	34514076	34522973	  Btnl1
chr18	66115375	66129832	  Cplx4
chr18	74655331	74690778	  1700120E14Rik
chr17	34248963	34258692	  Brd2
chr19	6341249	6353527	  Map4k2
chr17	50132631	50329822	  Rftn1
chr17	47641999	47736638	  Ccnd3
chr17	79234855	79247648	  Ccdc75
chr19	10319754	10379367	  Dagla
chr17	69733317	69739884	  Zfp161
chr18	86564343	86671289	  Neto1
chr19	57527395	57565495	  Trub1
chr17	31631266	31649432	  Wdr4
chr19	29175864	29218333	  Rcl1
chr17	35035918	35050992	  Ehmt2
chr17	35373540	35375712	  Atp6v1g2
chr19	16689855	16855423	  Vps13a
chr17	35960301	35969732	  Flot1
chr19	11849607	11893383	  Stx3
chr18	90679545	90712659	  Tmx3
chr19	11011649	11017001	  Gpr44
chr17	44325520	44417117	  Clic5
chr19	43921308	44014688	  Dnmbp
chr17	46701399	46766453	  Ptk7
chr19	10257377	10271364	  Fads1
chr17	27888179	27957487	  D17Wsu92e
chr18	35062438	35091657	  Etf1
chr19	40905768	40923062	  Ccnj
chr17	46637553	46683337	  Cul9
chr17	34046389	34052535	  Daxx
chr17	6270474	6305783	  Tmem181a
chr19	59499593	59533125	  Emx2os
chr17	66316840	66426386	  Ankrd12
chr17	88390198	88464625	  Fbxo11
chr18	58715893	58772523	  Slc27a6
chr18	75527018	75555588	  Smad7
chr19	25311691	25508986	  Kank1
chr17	34176381	34203187	  Col11a2
chr17	47277890	47496407	  Trerf1
chr17	33947467	33959859	  Kank3
chr19	16238587	16244948	  E030024N20Rik
chr19	24369285	24630317	  Pip5k1b
chr18	9993612	10030147	  Usp14
chr19	7000179	7009005	  Kcnk4
chr19	8972600	8991156	  Ganab
chr19	6276895	6300096	  Ehd1
chr19	19005098	19075607	  Rorb
chr19	59533179	59539847	  Emx2
chr17	35336334	35338941	  Tnf
chr17	26918023	26929466	  Bnip1
chr18	66618257	66625212	  Pmaip1
chr17	21397390	21399827	  Vmn1r235
chr19	10763304	10788909	  Vps37c
chr19	5474734	5482140	  Efemp2
chr17	81772444	82137717	  Slc8a1
chr18	12913820	13100350	  Osbpl1a
chr17	25359526	25371387	  Unkl
chr17	37247986	37248925	  Olfr92
chr17	47573587	47607587	  AI661453
chr17	31631266	31649432	  Wdr4
chr18	20975724	21054579	  Trappc8
chr17	25098170	25152175	  Cramp1l
chr17	13897547	14042801	  Mllt4
chr18	34918559	34933414	  Fam53c
chr18	37828758	38001524	  Pcdhga2
chr17	32673940	32688742	  Cyp4f16
chr18	9314041	9450148	  Ccny
chr18	37303622	37347311	  Pcdhac2
chr17	33376451	33392090	  Zfp955a
chr17	53706295	53812046	  Kat2b
chr17	29230716	29237667	  Cdkn1a
chr19	47206721	47212784	  Calhm2
chr17	35272122	35284267	  Bag6
chr17	80793091	80879793	  Sos1
chr17	15943216	15963550	  Rgmb
chr17	79733364	79754431	  Cdc42ep3
chr19	4984354	4989971	  Npas4
chr18	74938865	74965861	  Acaa2
chr19	5603013	5610094	  Kat5
chr17	13109330	13117933	  Tcp1
chr17	89067999	89114490	  Gtf2a1l
chr18	38356347	38369416	  Pcdh1
chr17	15658538	15664265	  Pdcd2
chr19	10463579	10527671	  Syt7
chr17	46818085	46820054	  Mea1
chr17	15081998	15098237	  Phf10
chr17	34077667	34086640	  Wdr46
chr19	38470469	38480097	  Tmem20
chr19	23761889	23795619	  Ptar1
chr17	33661140	33690727	  Adamts10
chr19	13889133	13890078	  Olfr1499
chr19	20609016	20626820	  C730002L08Rik
chr19	37450892	37496349	  Kif11
chr19	46605598	46647575	  Arl3
chr17	37603152	37604097	  Olfr109
chr18	7379646	7626861	  Mpp7
chr17	34729415	34734286	  Pbx2
chr18	31963710	32068641	  Wdr33
chr17	48386943	48398207	  Trem3
chr17	30759385	30763850	  1700097N02Rik
chr18	47009692	47065100	  4833403I15Rik
chr17	28536039	28623057	  Fkbp5
chr19	40624746	40662953	  Aldh18a1
chr17	28726536	28759399	  Srpk1
chr17	88374389	88390232	  Msh6
chr18	53336018	53380514	  Snx2
chr18	46757357	46769879	  Eif1a
chr18	38132276	38158623	  Arap3
chr19	11271306	11374374	  4930526L06Rik
chr17	37760612	37761578	  Olfr116
chr19	6400582	6415216	  Rasgrp2
chr17	37229878	37230817	  Olfr91
chr17	21672502	21699565	  Zfp52
chr19	10278691	10282314	  1810006K21Rik
chr19	44368165	44381354	  Scd2
chr17	35531049	35534750	  LOC68395
chr18	16747385	16967558	  Cdh2
chr17	35322039	35325385	  Lst1
chr19	47157960	47165115	  Usmg5
chr17	13897547	14042801	  Mllt4
chr18	49855798	49915255	  Dtwd2
chr18	5591857	5775466	  Zeb1
chr17	34335139	34338399	  Psmb8
chr17	36217133	36221194	  H2-Bl
chr17	34012610	34027578	  Kifc1
chr17	33911844	33918520	  Angptl4
chr18	24170767	24179272	  Zfp191
chr19	12838017	12840122	  Cntf
chr19	4907228	4928287	  Dpp3
chr19	29064983	29092059	  Cdc37l1
chr19	41285331	41338494	  Tm9sf3
chr19	53214934	53321889	  Add3
chr19	57107753	57193499	  Ablim1
chr19	4192173	4195419	  Ppp1ca
chr17	34960937	34973848	  Stk19
chr17	11033249	12256227	  Park2
chr17	46385028	46389486	  Yipf3
chr17	26218155	26227109	  Decr2
chr19	24168985	24299516	  Tjp2
chr17	15636851	15654391	  Tbp
chr17	41060003	41071500	  Cenpq
chr19	56603650	56622712	  Dclre1a
chr19	24752750	24936332	  Pgm5
chr17	35051410	35067381	  Slc44a4
chr17	68623136	69129426	  L3mbtl4
chr19	47929478	47939280	  Gsto1
chr17	47736279	47748441	  Bysl
chr19	5377522	5388703	  Sart1
chr17	26275630	26332756	  Axin1
chr18	12410865	12464229	  Ankrd29
chr18	55047698	55149834	  Zfp608
chr17	35704429	35705890	  2300002M23Rik
chr17	12420486	12511526	  Map3k4
chr19	34625183	34651024	  Ifit2
chr17	35093373	35096183	  Hspa1b
chr19	46402673	46404936	  Fbxl15
chr19	3986660	3990007	  Acy3
chr17	24607417	24608547	  Pgp
chr17	37862943	37863936	  Olfr120
chr19	6053629	6057751	  Mrpl49
chr17	34753606	34764042	  Ppt2
chr18	4634926	4682867	  9430020K01Rik
chr17	27259609	27270836	  2900010M23Rik
chr17	25960571	25965675	  Wdr24
chr17	24312375	24336902	  Tbc1d24
chr17	75864877	75928394	  Rasgrp3
chr17	56857184	56863671	  Ndufa11
chr17	69506149	69639329	  Epb4.1l3
chr17	25034450	25073922	  Mapk8ip3
chr17	79152245	79234721	  Heatr5b
chr17	34169294	34175348	  Rxrb
chr19	32560258	32589860	  Minpp1
chr19	29064983	29092059	  Cdc37l1
chr18	90679545	90712659	  Tmx3
chr19	55816299	56008145	  Tcf7l2
chr17	32902126	32925232	  Zfp871
chr19	10138653	10175993	  Fads2
chr17	66132694	66191266	  Ppp4r1
chr18	37602170	37605863	  Pcdhb13
chr18	37303622	37347311	  Pcdhac2
chr18	35721811	35751699	  Matr3
chr19	3896049	3907133	  Tcirg1
chr17	24776226	24781902	  Slc9a3r2
chr17	56408884	56416190	  Ticam1
chr19	6996915	6999870	  1700019N12Rik
chr17	15080188	15082944	  1600012H06Rik
chr17	83614622	83624409	  Pkdcc
chr18	63169866	63546837	  Fam38b
chr19	39081508	39117177	  Cyp2c55
chr17	46297980	46306319	  Gtpbp2
chr17	46394799	46419975	  Tjap1
chr17	31316209	31335919	  Tmprss3
chr17	12875271	12962572	  Igf2r
chr18	37649118	37654157	  Pcdhb18
chr17	23812411	23814416	  Tnfrsf12a
chr19	29423166	29436361	  5033414D02Rik
chr19	9001871	9003846	  Rom1
chr19	41904459	41907073	  Frat1
chr18	67959760	68044824	  Cep192
chr19	3323300	3385733	  Cpt1a
chr19	7073447	7093959	  Fermt3
chr19	45822223	45824053	  Npm3
chr18	14864659	14920808	  Psma8
chr19	38862617	38893727	  Noc3l
chr19	29788891	29880499	  9930021J03Rik
chr19	45101396	45120262	  Pdzd7
chr19	53277903	53321889	  Add3
chr17	23863302	23873696	  Pkmyt1
chr19	4148662	4154035	  Coro1b
chr17	51875511	51972615	  Satb1
chr17	36034539	36047013	  Atat1
chr18	58819135	58839224	  Isoc1
chr18	24364494	24445317	  Galnt1
chr17	33822636	33855622	  March2
chr17	66463200	66469843	  Wash
chr17	34282360	34287771	  H2-DMb2
chr17	33336006	33336954	  Olfr239
chr19	45635104	45652777	  Dpcd
chr19	28997553	29038644	  4430402I18Rik
chr18	46399602	46440504	  Pggt1b
chr17	79336474	79347392	  2410091C18Rik
chr18	37911432	38001524	  Pcdhgb7
chr18	46892070	46901233	  Atg12
chr19	44407815	44421233	  Scd4
chr17	26122759	26125517	  1700022N22Rik
chr19	48280514	48879995	  Sorcs3
chr18	60973408	61008618	  Tcof1
chr18	36720256	36818562	  Ankhd1
chr18	14784137	14841423	  Ss18
chr17	45704726	45710210	  Hsp90ab1
chr19	41904459	41907073	  Frat1
chr17	56724404	56745717	  Safb
chr17	34807479	34856760	  Tnxb
chr18	34758268	34784464	  Brd8
chr18	63868348	64149414	  Wdr7
chr17	31631266	31649432	  Wdr4
chr17	32343623	32421068	  Brd4
chr19	10917033	10932405	  Slc15a3
chr17	15080188	15082944	  1600012H06Rik
chr19	5707368	5726317	  Ehbp1l1
chr17	34701239	34725488	  Notch4
chr17	47836917	47838945	  Gm14873
chr19	38191109	38199301	  Rbp4
chr18	67385183	67405484	  Mppe1
chr17	17511295	17531863	  Riok2
chr19	38911068	38994413	  Tbc1d12
chr17	56702364	56724006	  Safb2
chr17	73267644	73291286	  Lbh
chr17	79318342	79336410	  Cebpz
chr19	53384995	53450300	  Mxi1
chr17	46153941	46169326	  Vegfa
chr19	5482839	5488336	  Mus81
chr17	25257704	25262213	  Ptx4
chr18	46717884	46734187	  Ticam2
chr19	10645374	10650003	  Tmem138
chr17	47027569	47029412	  Tbcc
chr19	7344253	7349715	  Rcor2
chr17	26813340	26836592	  Atp6v0e
chr17	37416445	37417363	  Olfr99
chr18	14941753	15058868	  Taf4b
chr19	5088537	5092879	  Yif1a
chr17	49595346	49703662	  Daam2
chr18	37678006	37681073	  Pcdhb22
chr19	56536126	56561219	  9930023K05Rik
chr18	67934529	67952247	  Seh1l
chr19	57685523	58207833	  Atrnl1
chr17	3397206	3519397	  Tiam2
chr17	27054035	27069524	  Kifc5b
chr18	37866882	38001524	  Pcdhga6
chr19	41137909	41151603	  Opalin
chr18	80453044	80489463	  Pqlc1
chr17	88840051	88889873	  Foxn2
chr17	25321505	25324607	  BC003965
chr17	5410863	5440260	  Tmem242
chr18	37885359	38001527	  Pcdhga8
chr17	37796322	37797276	  Olfr117
chr17	9943616	9967953	  4930452A19Rik
chr19	60965651	61168459	  Grk5
chr18	37249789	37347311	  Pcdhac1
chr17	27326544	27341383	  Lemd2
chr19	3767420	3818303	  Suv420h1
chr17	34012610	34027578	  Kifc1
chr17	27166203	27173323	  Ggnbp1
chr18	37979199	38001527	  Pcdhgc5
chr17	24488990	24547146	  Abca3
chr19	29882597	29887464	  Ranbp6
chr19	16689855	16855423	  Vps13a
chr19	37095780	37281783	  Cpeb3
chr17	43804373	43888380	  Cyp39a1
chr18	34758268	34784464	  Brd8
chr17	71193544	71200550	  Tgif1
chr18	74427941	74442338	  Mbd1
chr19	4035410	4037912	  Gstp1
chr19	13842833	13843793	  Olfr1495
chr17	27326544	27341383	  Lemd2
chr17	87507018	87536925	  Socs5
chr19	5099206	5106996	  Rab1b
chr19	27291509	27328721	  Vldlr
chr18	76401354	76471401	  Smad2
chr17	34973963	34976131	  Dom3z
chr18	67564417	67608790	  Afg3l2
chr17	21450980	21451850	  Vmn1r237
chr17	34784124	34792017	  Atf6b
chr19	10792632	10813464	  Cd5
chr17	24090051	24091884	  Sbpl
chr17	35307936	35310223	  Aif1
chr19	7028202	7044242	  Plcb3
chr18	56685389	56732593	  Aldh7a1
chr19	4000579	4002102	  Nudt8
chr17	24078962	24082574	  Sbp
chr19	45438223	45607833	  Btrc
chr17	32822603	32840294	  Cyp4f15
chr17	35204269	35206993	  Ly6g6c
chr17	56890747	56896953	  Nrtn
chr19	41841077	41876574	  Arhgap19
chr19	3259075	3283010	  Ighmbp2
chr19	41624128	41634271	  Lcor
chr19	24752750	24936332	  Pgm5
chr19	30620365	30623986	  Dkk1
chr18	67550384	67562403	  Tubb6
chr17	31749588	31774076	  Cbs
chr18	3383222	3436698	  Cul2
chr19	13169182	13170136	  Olfr1457
chr18	47404907	47528522	  Sema6a
chr17	24857007	24858872	  Rps2
chr17	18024787	18030916	  Fpr2
chr19	18787725	18792918	  D030056L22Rik
chr18	4375589	4397328	  Mtpap
chr17	46892611	46900661	  Ptcra
chr17	32333218	32421068	  Brd4
chr17	24625727	24645854	  Caskin1
chr17	21232133	21337442	  Gm7736
chr19	47206721	47212784	  Calhm2
chr19	39005479	39042767	  Hells
chr18	37849512	38001526	  Pcdhgb2
chr17	74698813	74715773	  Dpy30
chr17	32440620	32458098	  Akap8
chr17	37987538	37988498	  Olfr126
chr17	7529008	7550209	  Tcp10a
chr18	16747385	16967558	  Cdh2
chr19	11611338	11632956	  Ms4a4d
chr17	13104220	13108957	  Mrpl18
chr19	47806245	47810078	  Sfr1
chr19	55969810	56008145	  Tcf7l2
chr18	37979199	38001527	  Pcdhgc5
chr19	34658018	34663472	  Ifit3
chr17	80247731	80295463	  Atl2
chr17	80106292	80114381	  Cyp1b1
chr17	46440160	46462715	  Abcc10
chr17	53723450	53812046	  Kat2b
chr19	46150352	46160020	  Nolc1
chr17	32673940	32688742	  Cyp4f16
chr17	23940153	23961708	  Srrm2
chr19	26822892	26852811	  Smarca2
chr18	67293479	67386446	  Gnal
chr18	67647862	67712375	  Spire1
chr17	34734806	34737877	  Ager
chr17	15636851	15654391	  Tbp
chr19	34742895	34821601	  Slc16a12
chr19	42829685	42854466	  Hps1
chr18	37303622	37347311	  Pcdhac2
chr17	56092045	56096445	  Ebi3
chr19	60965651	61168459	  Grk5
chr19	53065672	53113032	  Xpnpep1
chr19	38262966	38298622	  5730455O13Rik
chr18	86882439	86887675	  Cbln2
chr17	15636851	15654391	  Tbp
chr17	35286020	35301822	  Prrc2a
chr19	6061206	6062468	  Znhit2
chr19	13779318	13780278	  Olfr1491
chr17	37726357	37727296	  Olfr114
chr17	12312149	12412506	  Agpat4
chr17	56853354	56857122	  Vmac
chr18	44988318	45049374	  Ythdc2
chr18	70400082	70404238	  2310002L13Rik
chr17	8994609	9179513	  Pde10a
chr17	18013434	18020903	  Fpr1
chr17	21844707	21862603	  Zfp760
chr17	36016722	36029615	  Dhx16
chr19	9946786	9974023	  Incenp
chr19	44277777	44318506	  Scd3
chr17	46935064	46968362	  BC032203
chr18	6934963	7004777	  Mkx
chr18	46324953	46358472	  Trim36
chr17	62952305	63230666	  Efna5
chr18	20535335	20568242	  Dsg1b
chr17	95214078	95233760	  2610044O15Rik
chr17	56207675	56214412	  Ubxn6
chr17	80247731	80295368	  Atl2
chr19	46781932	46815585	  As3mt
chr19	13693653	13694601	  Olfr1487
chr17	38472103	38473042	  Olfr136
chr18	20535335	20568242	  Dsg1b
chr19	43921308	44014688	  Dnmbp
chr19	6400582	6415216	  Rasgrp2
chr18	37164973	37347311	  Pcdha10
chr18	36923324	36925868	  Dnd1
chr17	53814111	53828640	  Sgol1
chr17	56408884	56416190	  Ticam1
chr17	62952305	63230666	  Efna5
chr17	37085299	37088737	  Ppp1r11
chr19	39464045	39537565	  Cyp2c38
chr19	55390840	55701051	  Vti1a
chr18	37979199	38001527	  Pcdhgc5
chr18	37979199	38001527	  Pcdhgc5
chr17	36166921	36169646	  H2-T23
chr18	65047409	65377480	  Nedd4l
chr17	13116824	13133262	  Acat3
chr17	33822636	33855622	  March2
chr17	56004191	56007951	  Zfp119a
chr17	32333218	32421068	  Brd4
chr17	71193544	71200550	  Tgif1
chr18	86564343	86671289	  Neto1
chr19	55327858	55371118	  Acsl5
chr17	15636851	15654391	  Tbp
chr17	15636851	15654391	  Tbp
chr17	46565890	46568720	  Crip3
chr17	87424900	87435148	  Cript
chr19	3972327	3981665	  Aldh3b2
chr17	75117089	75262910	  Ttc27
chr19	37282034	37298947	  March5
chr19	4445907	4477143	  Syt12
chr18	49992650	50125127	  Dmxl1
chr19	60831889	60835817	  Nanos1
chr18	67959760	68044824	  Cep192
chr19	12496800	12497757	  Olfr1441
chr19	5038825	5041134	  B3gnt1
chr18	4165829	4182234	  Lyzl1
chr17	5798656	5803240	  3300005D01Rik
chr19	59240676	59244519	  Vax1
chr17	26975609	26978510	  Nkx2-5
chr17	63395297	63849929	  Fbxl17
chr17	64245366	64488845	  Fert2
chr19	24139282	24140950	  1700021P04Rik
chr17	56259100	56261369	  Lrg1
chr17	29387779	29400916	  Ppil1
chr17	54100939	54129956	  Sult1c1
chr17	63395297	63849929	  Fbxl17
chr19	7349885	7416334	  Mark2
chr17	47549682	47551660	  1700001C19Rik
chr17	15081998	15098237	  Phf10
chr17	46385028	46389486	  Yipf3
chr19	13009229	13010174	  Olfr1449
chr18	64317377	64436834	  1700091E21Rik
chr17	26218155	26227109	  Decr2
chr19	16946805	16948320	  Foxb2
chr17	28712663	28720538	  Lhfpl5
chr18	82923896	82928431	  2210420H20Rik
chr17	43526414	43596506	  Gpr116
chr19	46227047	46361000	  Gbf1
chr18	34758268	34784464	  Brd8
chr17	21560190	21572348	  Zfp54
chr18	46872858	46887996	  Cdo1
chr19	5891137	5894107	  Tigd3
chr18	37854154	38001524	  Pcdhga5
chr17	25371261	25377061	  Gnptg
chr19	6418737	6533217	  Nrxn2
chr19	7500390	7557779	  Rtn3
chr19	5041403	5049917	  Brms1
chr17	33766036	33768661	  Zfp414
chr18	24762461	24797331	  Elp2
chr18	37979199	38001527	  Pcdhgc5
chr17	13301482	13324657	  Unc93a
chr18	73929693	73975046	  Me2
chr17	74888832	74899617	  Yipf4
chr18	46324953	46358472	  Trim36
chr17	74600039	74694203	  Memo1
chr17	47641999	47736638	  Ccnd3
chr19	6981308	6984135	  Prdx5
chr18	37493681	37496000	  Pcdhb6
chr17	27792626	27848051	  Pacsin1
chr18	61123207	61147806	  Camk2a
chr17	34729415	34734286	  Pbx2
chr17	46380868	46384994	  Polr1c
chr19	46647854	46671391	  Sfxn2
chr17	56551848	56615903	  Ptprs
chr18	11815857	11901716	  Rbbp8
chr17	26275630	26332756	  Axin1
chr18	67247989	67386446	  Gnal
chr18	34602004	34666477	  Fam13b
chr19	4192173	4195419	  Ppp1ca
chr17	35109647	35116173	  Hspa1l
chr18	17727254	17739499	  4930545E07Rik
chr17	56035242	56038355	  Zfp959
chr17	46380868	46384994	  Polr1c
chr17	25855974	25864360	  Chtf18
chr19	5940542	5964206	  Pola2
chr19	46107083	46114111	  Ldb1
chr17	56753719	56766326	  Lonp1
chr17	87674225	87682154	  4833418N02Rik
chr18	77952922	77954184	  4930465K10Rik
chr19	23215715	23241401	  Klf9
chr19	29038409	29041291	  Ppapdc2
chr17	49071906	49236915	  Lrfn2
chr17	25608534	25613539	  Tekt4
chr19	10463579	10527671	  Syt7
chr19	3851772	3894367	  Chka
chr19	5704475	5707101	  Kcnk7
chr19	37343230	37405103	  Ide
chr19	9028339	9040700	  Tut1
chr18	70632198	70660717	  Stard6
chr18	24812191	24860057	  Mocos
chr18	38745918	38760922	  Spry4
chr19	5637489	5648130	  Rela
chr19	11015970	11023756	  Ccdc86
chr18	74177560	74179742	  D730045A05Rik
chr18	38115212	38118833	  Rell2
chr17	28344722	28365553	  Def6
chr17	36395817	36408378	  Trim39
chr19	30307446	30314172	  Mbl2
chr17	23766424	23782236	  Mmp25
chr18	15467366	15471208	  E430002N23Rik
