Chrom	Start	End	Name
chr19	51532347	51538148	NM_019598
chr19	51515999	51523431	NM_001077500
chr19	51525486	51529872	NM_001136032
chr19	51525486	51531290	NM_006853
chr19	51559462	51568367	NM_015596
chr19	51515999	51522954	NM_145888
chr19	51728334	51743274	NM_001082618
chr19	51645557	51656783	NM_001277201
chr19	51728334	51743274	NM_001772
chr19	51728334	51739221	NM_001177608
chr19	51645557	51656783	NM_014385
chr19	51645557	51656783	NM_016543
chr19	51670584	51676780	NR_047531
chr19	51670584	51676780	NR_047529
chr19	51754331	51772582	NR_102324
chr19	51645557	51656783	NR_102350
chr19	51670584	51676780	NR_047530
chr19	51710184	51710265	NR_107041
chr19	51760963	51772582	NM_173635
chr19	51656179	51685222	NR_110732
chr19	51874873	51875960	NM_005601
chr19	51815101	51834102	NM_001101372
chr19	51891542	51893828	NM_001193623
chr19	51870351	51872257	NM_152353
chr19	51834794	51845378	NM_001163922
chr19	51848408	51869672	NM_001985
chr19	51883162	51891210	NM_030657
chr19	51883162	51891210	NM_001161748
chr19	51848408	51858096	NM_001014763
chr19	52022783	52035110	NM_001245
chr19	51913274	51921057	NM_001171156
chr19	51919159	51920679	NM_001256795
chr19	52022783	52035110	NM_001177547
chr19	51913274	51921057	NM_001171158
chr19	51913274	51921057	NM_001171157
chr19	52022783	52035110	NM_001177549
chr19	52022783	52035110	NM_001177548
chr19	52022783	52035110	NM_198846
chr19	51913274	51921057	NM_001171159
chr19	52022783	52035110	NM_198845
chr19	51994480	52003647	NM_033329
chr19	51913274	51921057	NM_001171161
chr19	51954250	51961708	NM_014442
chr19	51913274	51921057	NM_033130
chr19	51994480	52005043	NM_053003
chr19	51981896	51993859	NM_001278392
chr19	52074530	52092991	NM_007147
chr19	52095035	52097633	NR_034159
chr19	52145805	52150132	NM_001098612
chr19	52114755	52133727	NM_003830
chr19	52249022	52255150	NM_001193306
chr19	52249025	52255150	NM_002029
chr19	52266641	52273779	NM_001462
chr19	52196038	52196117	NR_029482
chr19	52196592	52208443	NR_024330
chr19	52195864	52195934	NR_029843
chr19	52196506	52196592	NR_029693
chr19	52264452	52273779	NM_001005738
chr19	52188615	52196709	NR_108100
chr19	52216364	52227245	NM_001523
chr19	52216364	52227245	NM_001297436
chr19	52392487	52408305	NM_023074
chr19	52374550	52391189	NM_001135590
chr19	52298410	52329334	NM_002030
chr19	52374550	52391229	NM_032679
chr19	52359055	52391189	NR_024181
chr19	52391277	52403717	NR_110733
chr19	52494586	52511483	NM_198480
chr19	52494586	52511483	NM_001199324
chr19	52467592	52490079	NM_021632
chr19	52516576	52531680	NM_025040
chr19	52430687	52449011	NM_024840
chr19	52536676	52552073	NM_014650
chr19	52430687	52449011	NM_001031721
chr19	52452386	52484620	NR_103847
chr19	52658124	52674896	NM_001102657
chr19	52617652	52643191	NM_178523
chr19	52567718	52599018	NM_001136499
chr19	52693054	52729678	NR_033500
chr19	52693054	52729678	NM_014225
chr19	52725272	52725351	NR_106859
chr19	52785049	52785143	NR_030373
chr19	52772823	52795976	NM_001010851
chr19	52839497	52870376	NM_001161425
chr19	52934666	52942699	NM_001143939
chr19	52839497	52870376	NM_001161427
chr19	52839497	52870376	NM_001161426
chr19	52873169	52889046	NM_001145434
chr19	52901120	52921657	NM_032423
chr19	52848681	52870376	NM_173530
chr19	52934666	52942699	NM_001143938
chr19	52892092	52901010	NR_125345
chr19	53030908	53059303	NM_001039886
chr19	52956828	53020131	NM_001099694
chr19	53115617	53141644	NM_001105550
chr19	53115617	53193834	NM_001277945
chr19	53115617	53141644	NM_001105552
chr19	53115617	53141644	NM_001105551
chr19	53115617	53141644	NM_001105549
chr19	53099936	53103405	NR_023311
chr19	53115617	53193834	NM_001277948
chr19	53115617	53193834	NM_001277947
chr19	53115617	53193834	NM_001277946
chr19	53115617	53141644	NM_018300
chr19	53115617	53193834	NM_001277949
chr19	53115617	53141644	NM_001277952
chr19	53115617	53141644	NM_001277951
chr19	53300660	53324922	NR_036599
chr19	53300660	53324922	NR_036600
chr19	53300660	53324922	NM_006969
chr19	53268747	53290034	NM_198457
chr19	53452631	53466164	NM_001202457
chr19	53379424	53394599	NM_207333
chr19	53430387	53466164	NM_001202473
chr19	53452631	53466164	NM_001202456
chr19	53430387	53445847	NR_037805
chr19	53452631	53466164	NM_001031665
chr19	53547990	53554380	NM_001191055
chr19	53569866	53606687	NM_033288
chr19	53517343	53519833	NM_152473
chr19	53569866	53606687	NM_198893
chr19	53569866	53606687	NM_001102603
chr19	53641956	53662322	NM_001172675
chr19	53641956	53662313	NM_001172674
chr19	53611131	53636171	NM_001136038
chr19	53611131	53636171	NM_001164309
chr19	53666551	53696619	NM_024733
chr19	53611131	53636173	NM_018355
chr19	53641956	53662322	NM_032584
chr19	53611131	53636173	NR_028343
chr19	53716200	53719355	NR_073396
chr19	53837001	53858122	NM_138374
chr19	53761544	53762855	NM_173856
chr19	53792853	53794875	NM_033341
chr19	53770012	53770918	NM_173857
chr19	53785542	53787602	NR_046365
chr19	53935226	53961515	NM_001008401
chr19	53935226	53947925	NR_003148
chr19	53898396	53915262	NM_001040185
chr19	53935226	53953608	NR_110551
chr19	53970988	53997546	NM_001004301
chr19	53935226	53961515	NM_001289951
chr19	53948253	53961515	NM_001289952
chr19	53949479	53953608	NM_001289953
chr19	54057898	54083523	NM_001253801
chr19	54042041	54083523	NM_001253800
chr19	54024176	54083523	NM_018555
chr19	54041332	54083523	NM_001079906
chr19	54102884	54106751	NR_002938
chr19	54058560	54083523	NM_001079907
chr19	54041539	54083523	NM_001253799
chr19	54041539	54083523	NM_001253798
chr19	54191734	54191821	NR_031573
chr19	54215521	54215608	NR_030201
chr19	54204480	54204541	NR_030195
chr19	54223349	54223436	NR_030204
chr19	54203268	54203355	NR_030194
chr19	54219847	54219934	NR_030203
chr19	54201638	54201725	NR_030193
chr19	54172410	54172508	NR_030181
chr19	54169932	54170016	NR_030180
chr19	54261485	54261572	NR_031696
chr19	54216600	54216688	NR_030202
chr19	54200786	54200871	NR_030192
chr19	54169926	54170024	NR_030181
chr19	54245765	54245853	NR_030215
chr19	54178964	54179051	NR_030183
chr19	54177450	54177574	NR_030182
chr19	54172416	54172500	NR_030180
chr19	54259994	54260084	NR_030220
chr19	54257271	54257356	NR_030219
chr19	54255650	54255735	NR_030218
chr19	54254464	54254551	NR_030217
chr19	54251889	54251976	NR_030216
chr19	54244566	54244661	NR_030214
chr19	54242586	54242673	NR_030213
chr19	54240098	54240188	NR_030212
chr19	54238130	54238217	NR_030211
chr19	54234259	54234344	NR_030210
chr19	54233091	54233179	NR_030209
chr19	54211988	54212089	NR_030199
chr19	54230175	54230240	NR_030208
chr19	54210706	54210793	NR_030198
chr19	54228695	54228780	NR_030207
chr19	54209505	54209590	NR_030197
chr19	54225419	54225509	NR_030206
chr19	54205990	54206073	NR_030196
chr19	54224329	54224396	NR_030205
chr19	54198466	54198547	NR_030191
chr19	54214255	54214342	NR_030200
chr19	54197646	54197729	NR_030190
chr19	54194134	54194219	NR_030189
chr19	54189722	54189809	NR_030188
chr19	54182256	54182339	NR_030187
chr19	54188262	54188345	NR_030187
chr19	54185412	54185499	NR_030186
chr19	54183193	54183277	NR_030185
chr19	54182256	54182339	NR_030184
chr19	54188262	54188345	NR_030184
chr19	54175221	54175294	NR_031568
chr19	54135309	54140263	NM_001012728
chr19	54296854	54327657	NM_144687
chr19	54291958	54292027	NR_029866
chr19	54290928	54290995	NR_029864
chr19	54265597	54265684	NR_030222
chr19	54291143	54291210	NR_029865
chr19	54264386	54264476	NR_030221
chr19	54296854	54327657	NM_001277129
chr19	54290930	54290996	NR_039909
chr19	54296854	54327657	NM_001277126
chr19	54368837	54379689	NM_001290193
chr19	54371798	54379689	NM_001290190
chr19	54372644	54379689	NM_001020818
chr19	54372644	54379689	NM_001020821
chr19	54369411	54379689	NM_001020820
chr19	54369411	54379689	NM_001290188
chr19	54371118	54379689	NM_001020819
chr19	54371118	54379689	NM_001290191
chr19	54371118	54379689	NM_001290192
chr19	54371118	54379689	NM_001290194
chr19	54371118	54379689	NM_138373
chr19	54372644	54379689	NM_001290189
chr19	54494402	54515920	NR_102308
chr19	54495541	54515920	NM_031897
chr19	54415990	54446969	NM_031896
chr19	54495541	54515920	NM_145815
chr19	54495541	54515920	NM_145814
chr19	54466289	54493469	NM_031895
chr19	54485560	54485651	NR_030632
chr19	54597932	54605994	NM_133169
chr19	54610319	54619055	NM_013342
chr19	54597932	54605994	NM_206818
chr19	54544079	54567207	NM_001288793
chr19	54606159	54610281	NM_004542
chr19	54597932	54605994	NM_130771
chr19	54597932	54605994	NM_133168
chr19	54597932	54605994	NM_001282349
chr19	54597932	54605994	NM_001282350
chr19	54618789	54635150	NM_015629
chr19	54544079	54567207	NR_110142
chr19	54544079	54567207	NM_198481
chr19	54544079	54567207	NM_001288791
chr19	54573200	54584634	NM_001135686
chr19	54544079	54567207	NM_001288792
chr19	54742828	54746610	NM_024318
chr19	54704725	54711515	NM_001013
chr19	54659377	54663481	NM_024316
chr19	54781389	54784399	NM_001278406
chr19	54777674	54784399	NM_001278405
chr19	54754269	54761167	NM_001081443
chr19	54754269	54761167	NM_001081442
chr19	54677105	54693733	NM_001146056
chr19	54694118	54698394	NM_024075
chr19	54777674	54785033	NM_001278404
chr19	54777674	54784738	NM_001278403
chr19	54720146	54746711	NM_001081450
chr19	54785963	54786035	NR_039907
chr19	54677105	54693733	NM_024298
chr19	54695064	54698394	NM_001077446
chr19	54777674	54785033	NM_005874
chr19	54754269	54761167	NM_006840
chr19	54677105	54693733	NM_001146083
chr19	54681991	54693733	NM_001146082
chr19	54777674	54785033	NM_001080978
chr19	54694581	54698394	NM_001282332
chr19	54694118	54698394	NM_001282333
chr19	54720146	54746711	NM_006864
chr19	54663832	54676944	NM_001145303
chr19	54663832	54676944	NM_144686
chr19	54740467	54746617	NR_104098
chr19	54777674	54784483	NR_103521
chr19	54818352	54824409	NM_181985
chr19	54865232	54876721	NM_002287
chr19	54799849	54804265	NM_006865
chr19	54822434	54824409	NM_181879
chr19	54799849	54804221	NM_001172654
chr19	54822434	54824409	NM_181986
chr19	54818352	54824409	NM_021250
chr19	54865232	54876721	NM_021706
chr19	54865232	54882163	NM_001289027
chr19	54844691	54850421	NM_012276
chr19	54865232	54876721	NM_001289023
chr19	54865232	54876721	NR_110280
chr19	54865232	54876721	NR_110279
chr19	54865232	54876721	NM_001289025
chr19	54865232	54882163	NM_001289026
chr19	54972978	54974894	NM_198988
chr19	54926604	54947899	NM_001201461
chr19	55014012	55021900	NM_002288
chr19	55014012	55021900	NM_021270
chr19	54926604	54947899	NM_020659
chr19	54976208	54984437	NM_145057
chr19	54926604	54947899	NM_001005367
chr19	54960339	54973226	NM_052925
chr19	54972977	54974894	NM_001301782
chr19	55085297	55099028	NM_001290270
chr19	55141861	55148981	NM_001081639
chr19	55084463	55099028	NM_001290271
chr19	55084463	55099028	NM_006866
chr19	55105040	55113846	NM_006863
chr19	55105661	55111185	NM_001278319
chr19	55105040	55113846	NM_001278318
chr19	55141861	55148981	NM_001081638
chr19	55105040	55113846	NR_103501
chr19	55156759	55156834	NR_107028
chr19	55141967	55145634	NM_001278399
chr19	55141967	55148981	NM_001278398
chr19	55141967	55148981	NM_001081637
chr19	55085297	55099028	NM_001130917
chr19	55128383	55148981	NM_006669
chr19	55174270	55176658	NM_001278430
chr19	55105040	55111185	NR_103503
chr19	55105040	55111185	NR_103502
chr19	55141967	55148981	NR_103518
chr19	55219699	55224955	NR_003061
chr19	55249973	55264504	NM_015868
chr19	55235983	55248003	NM_153443
chr19	55281264	55295778	NM_014218
chr19	55280873	55282516	NR_110738
chr19	55280873	55282516	NR_110737
chr19	55361897	55378670	NM_006737
chr19	55327892	55342233	NM_013289
chr19	55385548	55401839	NM_133278
chr19	55385548	55401839	NM_133269
chr19	55385548	55401839	NM_002000
chr19	55344130	55360024	NM_001281971
chr19	55344130	55360024	NM_012314
chr19	55417507	55424439	NM_004829
chr19	55417507	55424439	NM_001145458
chr19	55417507	55424439	NM_001145457
chr19	55385548	55400439	NM_133279
chr19	55385548	55401839	NM_133274
chr19	55315066	55325972	NM_001080770
chr19	55385548	55401839	NM_133273
chr19	55385548	55401839	NM_133272
chr19	55385548	55401839	NM_133271
chr19	55315066	55325972	NM_002255
chr19	55315066	55325972	NM_001080772
chr19	55344130	55360024	NM_001281972
chr19	55385548	55401839	NM_133277
chr19	55417507	55424439	NM_001242357
chr19	55417507	55424439	NM_001242356
chr19	55361897	55378670	NM_001242867
chr19	55476651	55512510	NM_001174081
chr19	55477710	55512510	NM_001174083
chr19	55525074	55549632	NM_016363
chr19	55477710	55512510	NM_001174082
chr19	55525074	55549632	NM_001256017
chr19	55477710	55512510	NM_017852
chr19	55471012	55471042	NR_046493
chr19	55471012	55471043	NR_046935
chr19	55525074	55549632	NM_001083899
chr19	55644065	55660722	NM_001291774
chr19	55602280	55628968	NM_017607
chr19	55591759	55599291	NM_017729
chr19	55663135	55669100	NM_000363
chr19	55684468	55691720	NM_003180
chr19	55644065	55660722	NM_001126132
chr19	55670028	55678090	NM_001256716
chr19	55670028	55678090	NM_001256715
chr19	55670028	55678090	NM_001256714
chr19	55587220	55599291	NM_133180
chr19	55670028	55678090	NM_178837
chr19	55644065	55660722	NM_001126133
chr19	55644065	55660722	NM_003283
chr19	55602280	55628968	NM_001271618
chr19	55684463	55690811	NM_001297774
chr19	55738001	55740632	NM_173804
chr19	55795533	55823903	NM_032430
chr19	55773590	55791751	NM_001130106
chr19	55773590	55791751	NM_012267
chr19	55751279	55751344	NR_106860
chr19	55741146	55770038	NM_014931
chr19	55756553	55756618	NR_106861
chr19	55742252	55742320	NR_106862
chr19	55773589	55791225	NM_001297600
chr19	55861069	55866182	NM_144613
chr19	55890611	55895627	NM_001190764
chr19	55888203	55889612	NM_139172
chr19	55912649	55919325	NM_014501
chr19	55940104	55954230	NM_001145176
chr19	55866275	55874620	NM_001145402
chr19	55897299	55903451	NM_000991
chr19	55897299	55899087	NM_001136137
chr19	55897299	55898408	NM_001136136
chr19	55897299	55903451	NM_001136134
chr19	55875749	55881831	NM_000641
chr19	55897299	55903451	NM_001136135
chr19	55851220	55859489	NM_032701
chr19	55899548	55899610	NR_106863
chr19	55875749	55881831	NM_001267718
chr19	56088890	56092211	NM_152600
chr19	55999869	56030466	NM_001144950
chr19	56041099	56048435	NM_001101401
chr19	56052022	56056909	NM_001199824
chr19	55987698	55995854	NM_033113
chr19	55999869	56015691	NM_001195267
chr19	55996556	55998935	NM_020378
chr19	56165415	56186082	NM_007279
chr19	56187990	56207133	NM_001130071
chr19	56153462	56154836	NM_001163423
chr19	56158953	56164526	NM_013301
chr19	56102736	56110893	NM_032836
chr19	56132106	56135941	NM_203374
chr19	56124958	56129907	NM_001195605
chr19	56186560	56207133	NM_001130072
chr19	56153417	56154836	NM_016202
chr19	56154985	56156989	NM_016535
chr19	56152391	56154836	NM_207115
chr19	56186560	56207133	NM_013333
chr19	56111729	56114504	NM_153219
chr19	56165415	56186082	NM_001012478
chr19	56270506	56274541	NM_001145014
chr19	56296762	56348128	NM_145007
chr19	56283170	56284545	NM_001277397
chr19	56296762	56343460	NM_001297743
chr19	56407310	56443702	NM_176810
chr19	56511091	56573174	NM_153447
chr19	56578049	56590166	NR_110741
chr19	56652534	56672262	NM_018337
chr19	56687388	56697144	NM_001145546
chr19	56652534	56672262	NM_001253792
chr19	56687388	56697144	NM_033106
chr19	56701057	56704421	NM_001080456
chr19	56732678	56739659	NM_024303
chr19	56950692	56988770	NM_022103
chr19	56905044	56910539	NR_037161
chr19	56905044	56910539	NR_037159
chr19	56915693	56936400	NM_152478
chr19	56915382	56936400	NM_001159860
chr19	56950692	56988770	NR_030740
chr19	56905044	56910544	NR_037160
chr19	56894647	56904889	NM_144690
chr19	56915717	56936400	NM_001159861
chr19	56989492	57006805	NR_036522
chr19	56989242	57006805	NR_036521
chr19	57050316	57068170	NM_020828
chr19	57106663	57135544	NM_021216
chr19	57019211	57040269	NM_020813
chr19	57078889	57094262	NM_001001668
chr19	57154526	57168614	NM_001193628
chr19	57174019	57183123	NM_001005850
chr19	57285922	57352097	NM_015363
chr19	57352269	57359922	NR_024059
chr19	57321444	57352094	NM_001146184
chr19	57321444	57352094	NM_001146187
chr19	57285922	57352097	NM_001146327
chr19	57285922	57352097	NM_001146326
chr19	57321444	57336374	NM_001146186
chr19	57321444	57352094	NM_001146185
chr19	57321444	57352094	NM_006210
chr19	57323847	57325161	NR_023847
chr19	57631508	57643293	NM_020903
chr19	57645463	57656570	NM_052882
chr19	57702867	57734214	NM_003417
chr19	57752052	57774106	NM_001145078
chr19	57742376	57746916	NM_003160
chr19	57742427	57746916	NM_001015878
chr19	57752052	57774106	NM_001023563
chr19	57742376	57746916	NM_001015879
chr19	57901217	57913919	NM_001172773
chr19	57901217	57913919	NM_152909
chr19	57874878	57876721	NR_002166
chr19	57874890	57890925	NM_173631
chr19	57831864	57842144	NM_213598
chr19	57922528	57933307	NM_006959
chr19	57862641	57871265	NM_001290319
chr19	57862641	57871265	NM_001290318
chr19	57862641	57871265	NM_020657
chr19	57980953	57988938	NM_001144068
chr19	58011308	58019510	NM_198542
chr19	58038692	58052244	NM_001199295
chr19	57966541	57968107	NM_020633
chr19	57999078	58006048	NM_001098494
chr19	57999078	58006048	NM_001291745
chr19	57999078	58006048	NM_024691
chr19	57999078	58006048	NM_001291744
chr19	57999078	58006048	NM_001098493
chr19	57999078	58006048	NM_001291743
chr19	57999078	58006048	NM_001098492
chr19	57999078	58006048	NM_001098491
chr19	57999078	58006048	NM_001098495
chr19	58038692	58052244	NM_153263
chr19	57999078	58006048	NM_001098496
chr19	57946692	57957191	NM_001023561
chr19	57980953	57988938	NM_001024596
chr19	58095627	58103758	NM_001010879
chr19	58144534	58154147	NM_001265600
chr19	58082933	58090243	NM_017879
chr19	58144534	58154147	NM_001265599
chr19	58144534	58154147	NM_001265598
chr19	58144534	58154147	NM_001265597
chr19	58125829	58133636	NM_003435
chr19	58180302	58190520	NM_152677
chr19	58111252	58119637	NM_020880
chr19	58144534	58154147	NR_049754
chr19	58144534	58154147	NR_049753
chr19	58144534	58154147	NR_049752
chr19	58144534	58154147	NM_198855
chr19	58144534	58154147	NM_006385
chr19	58318449	58326281	NM_024762
chr19	58281019	58291984	NM_017652
chr19	58281019	58291984	NM_001077426
chr19	58281019	58291984	NM_001204814
chr19	58258163	58269527	NM_173632
chr19	58207642	58220579	NM_001085384
chr19	58231118	58238995	NM_024833
chr19	58207642	58220579	NR_110974
chr19	58207642	58220579	NR_110975
chr19	58336666	58338830	NR_024162
chr19	58361180	58376491	NM_032828
chr19	58361180	58376491	NM_001204817
chr19	58380746	58400442	NM_001144989
chr19	58341661	58357606	NM_001204818
chr19	58433251	58446740	NM_133460
chr19	58417141	58427978	NM_152475
chr19	58417141	58427984	NM_001297734
chr19	58570606	58581110	NM_001164529
chr19	58545433	58565999	NM_182572
chr19	58514261	58518574	NR_036508
chr19	58570606	58581110	NM_001164530
chr19	58488440	58514714	NM_025027
chr19	58469804	58485902	NM_152474
chr19	58570606	58581110	NM_001289402
chr19	58570606	58581110	NM_003436
chr19	58570606	58581110	NM_007134
chr19	58570606	58581110	NM_001289401
chr19	58570606	58575304	NM_001164527
chr19	58618971	58629793	NR_027135
chr19	58595208	58609730	NM_001145544
chr19	58595208	58609730	NM_001145543
chr19	58595208	58609730	NM_023926
chr19	58595208	58629793	NM_001145542
chr19	58637694	58662148	NM_024620
chr19	58740069	58775008	NM_014480
chr19	58790317	58807254	NM_021089
chr19	58846053	58846117	NR_106864
chr19	58878989	58892389	NM_138466
chr19	58944180	58951589	NM_003433
chr19	58865722	58874214	NM_198458
chr19	58865722	58874214	NM_001207009
chr19	58962970	58969199	NM_207395
chr19	58907456	58908446	NM_001195135
chr19	58898635	58906171	NM_001009
chr19	58920062	58929692	NM_173548
chr19	58858171	58864865	NM_130786
chr19	58863335	58866549	NR_015380
chr19	58878989	58892389	NR_049780
chr19	58898136	58898225	NR_039910
chr19	59024896	59030921	NM_032792
chr19	59070552	59086164	NR_027334
chr19	59086765	59095762	NR_026052
chr19	59067078	59070343	NM_003969
chr19	58987794	58992597	NM_017908
chr19	59062932	59066491	NM_014453
chr19	59073283	59084942	NM_001267033
chr19	59055835	59062082	NM_005762
chr19	59073283	59084942	NM_003422
chr19	59009699	59023432	NM_012254
chr19	59073283	59084942	NM_198055
chr19	59062932	59066370	NM_198426
chr19	59061651	59061743	NR_106865
chr20	33543637	33590240	NM_020884
chr20	8112911	8865547	NM_182734
chr20	50213313	50384908	NM_006045
chr20	8112911	8865547	NM_015192
chr20	58713547	58897314	NR_046099
chr20	25165307	25177528	NR_109994
chr20	3143262	3154238	NM_001282533
chr20	2082527	2129198	NM_080836
chr20	7328079	7349148	NR_110610
chr20	9198036	9461462	NM_182797
chr20	15177503	16033841	NM_001033087
chr20	9288446	9461462	NM_000933
chr20	13976145	16033841	NM_080676
chr20	9049700	9461462	NM_001172646
chr20	10415950	10604027	NM_001009608
chr20	19870209	19983103	NM_018993
chr20	19867164	19983103	NM_001242581
chr20	30407177	30422500	NM_033118
chr20	34556528	34618622	NM_001207076
chr20	35624754	35724403	NM_002895
chr20	39807088	39928739	NM_015035
chr20	40701391	41818557	NM_007050
chr20	35631976	35724403	NM_183404
chr20	34556528	34618622	NM_080834
chr20	36661947	36720766	NM_021215
chr20	40701391	41818557	NM_133170
chr20	42984440	43061485	NM_001030003
chr20	46130600	46285621	NM_001174087
chr20	42984440	43061485	NM_175914
chr20	42984440	43053276	NM_001287184
chr20	46130600	46285621	NM_006534
chr20	46130600	46285621	NM_181659
chr20	42984440	43061485	NM_001287182
chr20	42984440	43061485	NM_001287183
chr20	46130600	46285621	NM_001174088
chr20	49202644	49308067	NM_001290268
chr20	42984440	43053276	NM_001030004
chr20	49202644	49308067	NR_110890
chr20	60813540	60871269	NM_144498
chr20	60813540	60871269	NM_001278649
chr20	60813540	60871269	NM_014835
chr20	251503	271419	NM_080571
chr20	251503	271419	NM_153269
chr20	463337	524482	NM_177560
chr20	463337	524482	NM_177559
chr20	463337	524482	NM_001895
chr20	642239	656823	NM_033129
chr20	388708	411610	NM_006462
chr20	388708	411610	NM_031229
chr20	1959401	1974931	NM_001190899
chr20	1959401	1974931	NM_001190898
chr20	1959401	1974394	NM_001190900
chr20	1959401	1973452	NM_001190892
chr20	1422806	1448337	NM_001206736
chr20	1422806	1448337	NR_038164
chr20	1422806	1448337	NM_016143
chr20	1422806	1448337	NM_018839
chr20	1305986	1359379	NR_040048
chr20	1959401	1974931	NM_024411
chr20	1545028	1600689	NM_006065
chr20	1305986	1359379	NR_040047
chr20	1305986	1359379	NR_040049
chr20	1545028	1600689	NM_001083910
chr20	1290554	1373816	NR_037661
chr20	2903852	3019315	NM_080841
chr20	2844840	3019315	NM_002836
chr20	2517252	2622430	NM_080751
chr20	2854141	3019315	NM_080840
chr20	2462465	2505168	NM_001282495
chr20	3667616	3687775	NM_023068
chr20	3451664	3596550	NM_001207047
chr20	3912068	3996054	NM_007219
chr20	3451664	3596550	NM_139322
chr20	3912068	3996216	NM_001134338
chr20	3912068	3996216	NM_001134337
chr20	3451664	3631769	NM_139321
chr20	3229947	3388309	NM_001009984
chr20	4833001	4990939	NM_203327
chr20	5107406	5178533	NM_003818
chr20	4711927	4721314	NR_024268
chr20	4711927	4721314	NR_024269
chr20	4833001	4982145	NM_005116
chr20	4711927	4721314	NR_024267
chr20	6021191	6034726	NM_152611
chr20	5891973	5906005	NM_001819
chr20	5731042	5844559	NM_152504
chr20	6407378	6509106	NR_109953
chr20	7127113	7234849	NR_110609
chr20	7863630	7921093	NM_017545
chr20	7961715	8000393	NM_021156
chr20	9518036	9819687	NM_020341
chr20	10199476	10288066	NM_130811
chr20	10199476	10288066	NM_003081
chr20	10004459	10200154	NR_040710
chr20	9518036	9819687	NM_177990
chr20	10855980	10889920	NR_109866
chr20	11790634	11851363	NR_110635
chr20	12989626	13147411	NM_018327
chr20	13202417	13281297	NM_080826
chr20	13370035	13619583	NM_017714
chr20	13694968	13765579	NM_001276380
chr20	13694968	13765532	NM_016649
chr20	13830043	13971265	NR_073206
chr20	13830043	13971265	NM_001271539
chr20	13830043	13975979	NR_073207
chr20	14535029	14609554	NR_104193
chr20	16347487	16554079	NM_001199866
chr20	16252748	16554079	NM_001199865
chr20	16252748	16554079	NM_024704
chr20	17207596	17465222	NM_001201529
chr20	17206751	17465222	NM_001201528
chr20	17550598	17588652	NM_006870
chr20	17674319	17716517	NM_001159495
chr20	17207596	17465222	NM_002594
chr20	17680592	17716517	NM_001014977
chr20	17680592	17716517	NM_178477
chr20	17550598	17588652	NM_001011546
chr20	17949761	17971762	NM_052865
chr20	18568555	18744560	NM_080820
chr20	19193289	19703541	NM_020689
chr20	20033157	20341346	NM_015585
chr20	20370271	20693266	NM_020343
chr20	20037289	20152977	NM_001167816
chr20	21283941	21370463	NM_012255
chr20	21591424	21684223	NR_109878
chr20	22541191	22559280	NR_001558
chr20	24449834	24647253	NM_024893
chr20	24986865	25038818	NM_001252675
chr20	24986865	25038818	NM_032501
chr20	24986865	25038818	NM_001252677
chr20	25433337	25566153	NM_025176
chr20	25275378	25371618	NM_015600
chr20	25280833	25371618	NM_001042472
chr20	25388322	25429191	NM_021067
chr20	30009241	30016983	NR_045677
chr20	30252260	30310656	NM_001191
chr20	30252260	30310656	NM_138578
chr20	29611878	29634007	NR_003579
chr20	30102212	30157370	NM_030789
chr20	30102212	30157370	NM_178581
chr20	30102212	30157370	NM_178580
chr20	31030861	31071385	NM_080616
chr20	30639990	30689657	NM_001172132
chr20	30795695	30805726	NM_172236
chr20	31290492	31331814	NM_053041
chr20	30639990	30689657	NM_002110
chr20	30639990	30689657	NM_001172131
chr20	30639990	30689657	NM_001172133
chr20	30639990	30689657	NM_001172129
chr20	30639990	30689657	NM_001172130
chr20	30795695	30826467	NM_015352
chr20	30532757	30539883	NM_030815
chr20	31290492	31331814	NM_001099339
chr20	31175280	31196694	NR_034152
chr20	31030861	31172875	NM_001256798
chr20	32319565	32380075	NM_001282935
chr20	32319565	32380075	NM_032819
chr20	31946644	31989375	NM_016082
chr20	31571580	31592239	NM_080675
chr20	32319565	32380075	NM_001282933
chr20	31946644	31989375	NM_016408
chr20	31946644	31989375	NM_001278169
chr20	31946644	31989375	NM_001278168
chr20	32077927	32237837	NM_001032999
chr20	32319565	32380075	NR_104259
chr20	31946644	31989375	NM_001278167
chr20	32868070	32899608	NM_001161766
chr20	32951040	33099198	NM_031483
chr20	33292147	33301237	NM_021202
chr20	33148345	33265089	NM_080476
chr20	32581457	32670991	NM_007367
chr20	32951040	33099198	NM_001257138
chr20	32636924	32636996	NR_039911
chr20	32951040	33099198	NM_001257137
chr20	32581457	32670991	NM_016732
chr20	33890368	33999945	NM_001184977
chr20	34043222	34099803	NM_007186
chr20	33890368	33999945	NM_018244
chr20	33814538	33864804	NM_006690
chr20	33890368	33999945	NM_199487
chr20	34359922	34538288	NM_016436
chr20	35380193	35402230	NM_001145317
chr20	35380193	35402230	NM_001145315
chr20	34680631	34820721	NM_001258329
chr20	35520226	35580246	NM_015474
chr20	35240923	35274619	NM_175077
chr20	35380193	35402230	NM_001145318
chr20	34680631	34820721	NM_177996
chr20	35380193	35402154	NM_024918
chr20	35380193	35402154	NM_001145316
chr20	35504569	35522632	NM_080628
chr20	35240923	35274619	NM_032214
chr20	34680631	34820721	NM_001258330
chr20	34679425	34820721	NM_001258331
chr20	34894244	35157040	NM_014902
chr20	35089817	35157040	NM_001042486
chr20	35090185	35157040	NM_183006
chr20	36531498	36573747	NM_080607
chr20	35757223	35807991	NM_213631
