Chrom	Start	End	Name
chr11	102761438	102780262	NM_001110778
chr11	102761438	102780262	NM_009613
chr11	102799477	102805019	NM_008122
chr11	102836295	102838039	NM_080846
chr11	102994055	103017147	NM_026551
chr11	102905518	102925124	NM_197959
chr11	102939263	102946461	NM_011795
chr11	102958299	102964154	NR_037963
chr11	102999847	102999921	NR_105896
chr11	103028561	103066105	NM_008707
chr11	103133358	103139908	NM_027658
chr11	103116324	103119724	NM_138753
chr11	103101687	103112199	NM_025988
chr11	103133338	103139908	NM_001130516
chr11	103133352	103139908	NM_001130515
chr11	103070295	103101658	NM_152813
chr11	103171137	103198900	NM_019679
chr11	103208126	103218432	NM_177801
chr11	103171137	103198900	NM_001077698
chr11	103219763	103267401	NM_016896
chr11	103198943	103208548	NM_001254724
chr11	103359372	103363692	NM_183288
chr11	103331483	103344702	NM_133715
chr11	103331483	103363692	NM_001205236
chr11	103344752	103350126	NR_045346
chr11	103365091	103412664	NM_183034
chr11	103631074	103638874	NM_027083
chr11	103649508	103650580	NM_001033212
chr11	103697723	103725573	NR_102388
chr11	103697723	103725573	NR_102389
chr11	103697723	103705669	NR_102396
chr11	103727362	103749821	NM_011719
chr11	103966870	103985336	NM_007477
chr11	104132881	104175518	NM_007762
chr11	104186326	104188551	NM_199019
chr11	104186326	104191166	NM_001082535
chr11	104231435	104332089	NM_001285456
chr11	104231435	104332089	NM_001285455
chr11	104231435	104332089	NM_001285454
chr11	104231435	104332089	NM_001038609
chr11	104231435	104332089	NM_010838
chr11	104502525	104550620	NM_145436
chr11	104550662	104587219	NM_010858
chr11	104502525	104550620	NM_001285988
chr11	104502525	104550620	NM_001285990
chr11	104502525	104550620	NM_001285989
chr11	104607999	104670471	NM_016780
chr11	105092218	105117537	NM_001081046
chr11	105179020	105181433	NR_027956
chr11	105126424	105141146	NM_172567
chr11	105292645	105351145	NM_008626
chr11	105401653	105456735	NM_001039242
chr11	106008202	106034064	NM_001037712
chr11	105967944	105989964	NM_001281819
chr11	105967944	105989964	NM_207624
chr11	105994674	106005443	NM_001101453
chr11	105933703	105944147	NM_007805
chr11	105975207	105989964	NM_009598
chr11	105965606	105985694	NR_104047
chr11	106156255	106160142	NM_172397
chr11	106066106	106073612	NM_027346
chr11	106084901	106155434	NM_011947
chr11	106276671	106288143	NM_029467
chr11	106263170	106272972	NM_001130187
chr11	106199355	106216367	NM_026009
chr11	106216925	106249140	NM_028074
chr11	106249143	106255802	NM_025310
chr11	106263170	106267632	NM_031878
chr11	106256184	106263112	NM_008950
chr11	106311340	106314529	NM_008339
chr11	106374825	106377114	NM_029345
chr11	106377655	106382641	NM_010494
chr11	106318592	106349390	NM_133199
chr11	106300260	106301896	NM_008117
chr11	106500990	106501063	NR_030703
chr11	106751225	106767765	NM_001033435
chr11	106780355	106788494	NM_007840
chr11	106782692	106782759	NR_037224
chr11	106751225	106767765	NM_001271374
chr11	106751225	106767765	NM_001271372
chr11	106751225	106768794	NM_001271375
chr11	106751225	106767765	NM_001271373
chr11	106789251	106818861	NM_001166685
chr11	106768203	106779537	NM_015810
chr11	106751225	106768794	NR_073165
chr11	106768203	106779515	NR_027785
chr11	106789251	106818861	NM_177088
chr11	107028222	107030442	NM_001163473
chr11	106988628	106999525	NM_010655
chr11	107166660	107189381	NM_133702
chr11	107166660	107189381	NM_001161329
chr11	107479527	107498036	NM_025894
chr11	107703217	107716476	NM_007582
chr11	107637721	107637779	NR_105897
chr11	107874604	107911362	NM_080644
chr11	107874604	107915055	NM_001199301
chr11	107996847	107996916	NR_106082
chr11	109139290	109144369	NR_037978
chr11	109225354	109298181	NM_011268
chr11	109229855	109298181	NM_001165934
chr11	109425945	109438148	NM_025275
chr11	109426219	109438148	NM_001252193
chr11	109362793	109401369	NM_010303
chr11	109346866	109353651	NR_027883
chr11	109354777	109363654	NR_038097
chr11	109450855	109473229	NM_134038
chr11	109450855	109473596	NM_001029842
chr11	109543710	109573329	NM_001166177
chr11	109473373	109573329	NM_028710
chr11	109650948	109669648	NM_021880
chr11	109791560	109828046	NM_027038
chr11	109788290	109828046	NM_001162428
chr11	109845877	109848476	NR_045909
chr11	110025633	110095937	NM_153145
chr11	110100821	110168153	NM_147220
chr11	110241242	110251776	NM_001166557
chr11	110236422	110251776	NM_001166556
chr11	110269368	110337716	NM_147219
chr11	111066163	111076825	NM_008425
chr11	111023859	111027967	NM_001252208
chr11	111019584	111027967	NM_001252210
chr11	112663926	112711356	NR_024085
chr11	112782209	112787757	NM_011448
chr11	112792730	112799008	NR_126070
chr11	112792730	112799008	NR_126071
chr11	113203314	113209669	NR_040276
chr11	113619480	113625895	NM_009217
chr11	113619480	113625366	NM_001042606
chr11	113698170	113710017	NM_029794
chr11	113698170	113709526	NM_026682
chr11	113726849	113751815	NM_001163346
chr11	113661318	113684151	NM_138598
chr11	113698170	113709526	NM_001164532
chr11	113684411	113694647	NM_177777
chr11	113726849	113751160	NM_020006
chr11	113649528	113662401	NM_013581
chr11	114198257	114199199	NR_045930
chr11	114668780	114672331	NM_001048058
chr11	114668542	114672331	NM_001048057
chr11	114668542	114672331	NM_023372
chr11	114765388	114790575	NM_001102615
chr11	114790668	114795892	NM_028055
chr11	114727411	114757886	NM_001034878
chr11	114798923	114806745	NM_181749
chr11	114890040	114904651	NM_170758
chr11	114851531	114872617	NM_001110337
chr11	114922780	114934386	NM_199221
chr11	114851539	114869096	NM_001110338
chr11	114852029	114869096	NM_147217
chr11	114996768	115001880	NM_134158
chr11	115031446	115037690	NM_001101657
chr11	115020688	115026933	NM_001101657
chr11	115051916	115062038	NM_172050
chr11	114956277	114960417	NM_199225
chr11	115031485	115037655	NM_199201
chr11	115042130	115048295	NM_199201
chr11	115020688	115026933	NM_001101656
chr11	115031446	115037690	NM_001101656
chr11	114982445	114989886	NM_145437
chr11	115116213	115133992	NM_145634
chr11	115163340	115181178	NM_012030
chr11	115091430	115162240	NM_001163753
chr11	115116213	115133992	NM_001169153
chr11	115154177	115162240	NM_021411
chr11	115182831	115187316	NM_025400
chr11	115283365	115297546	NM_178035
chr11	115268024	115276969	NM_007997
chr11	115315191	115321918	NM_176847
chr11	115249168	115267243	NM_010350
chr11	115307162	115332303	NM_172801
chr11	115420125	115431274	NM_183285
chr11	115403765	115410913	NM_026729
chr11	115415696	115419919	NM_027862
chr11	115447960	115448060	NR_039549
chr11	115440544	115448268	NM_001033775
chr11	115381915	115396132	NM_001080929
chr11	115462472	115474398	NM_001080934
chr11	115347708	115367719	NM_175454
chr11	115584254	115603916	NM_173048
chr11	115523108	115536230	NM_133354
chr11	115497352	115514370	NM_008258
chr11	115523131	115523216	NR_030454
chr11	115490425	115491814	NM_015807
chr11	115584254	115603916	NM_001252067
chr11	115475676	115490466	NM_177778
chr11	115564443	115583924	NM_001002929
chr11	115607918	115612503	NM_001243586
chr11	115607918	115612503	NM_027162
chr11	115644143	115708597	NM_008163
chr11	115614180	115628295	NM_001252396
chr11	115614180	115628295	NM_001252394
chr11	115607918	115612969	NM_001243587
chr11	115614180	115628295	NM_026071
chr11	115607918	115612969	NM_001243584
chr11	115614180	115628295	NM_001252395
chr11	115614180	115628295	NM_001252384
chr11	115765432	115799033	NM_028014
chr11	115824057	115855780	NM_001252532
chr11	115799351	115813592	NM_080643
chr11	115814738	115823102	NM_029557
chr11	115824057	115855780	NM_145438
chr11	115795823	115795886	NR_049194
chr11	115912016	115913917	NM_001162998
chr11	115933658	115965534	NM_020483
chr11	115900138	115906269	NM_183259
chr11	115892594	115933492	NM_130454
chr11	116105749	116110235	NM_172570
chr11	116105749	116110235	NM_001205081
chr11	116008356	116012719	NM_016905
chr11	116030315	116061214	NM_172569
chr11	116021960	116024504	NM_008211
chr11	116078572	116086964	NM_016852
chr11	116030315	116061214	NM_001286006
chr11	116062095	116077961	NM_001009573
chr11	116131816	116138868	NM_024177
chr11	116171882	116199045	NM_001271898
chr11	116171882	116199045	NM_015729
chr11	116198854	116215318	NM_027107
chr11	116142284	116168178	NM_172571
chr11	116220558	116238091	NM_025276
chr11	116216001	116220287	NR_004853
chr11	116280938	116283938	NM_010254
chr11	116287997	116306738	NM_016857
chr11	116287997	116306738	NM_001162872
chr11	116330703	116335354	NM_008240
chr11	116441324	116454347	NM_001033267
chr11	116434093	116439077	NM_176902
chr11	116470815	116490346	NM_026364
chr11	116434212	116439031	NR_003376
chr11	116534739	116536675	NM_011451
chr11	116531910	116536675	NM_001172475
chr11	116533237	116536675	NM_025367
chr11	116593686	116597680	NM_009591
chr11	116598165	116627019	NM_172572
chr11	116537752	116581447	NM_173755
chr11	116532443	116536675	NM_001172473
chr11	116532443	116536675	NM_001172472
chr11	116598165	116624252	NM_001167680
chr11	116593686	116597680	NR_033223
chr11	116676704	116694660	NM_009180
chr11	116674596	116674672	NR_028570
chr11	116672504	116672582	NR_028569
chr11	116657107	116668389	NM_001163318
chr11	116765024	116775507	NM_011371
chr11	116674146	116674223	NR_028567
chr11	116752166	116757883	NR_003364
chr11	116671659	116675798	NR_027821
chr11	116671659	116675798	NR_027820
chr11	116671659	116675798	NR_027819
chr11	116843514	116849740	NM_028865
chr11	116849896	116853094	NM_011358
chr11	116837431	116843449	NM_033398
chr11	116854014	116875637	NM_178620
chr11	116803399	116828046	NM_026280
chr11	116918862	116986944	NM_172948
chr11	117115171	117159268	NM_028777
chr11	117115171	117159268	NM_001166507
chr11	117115171	117128763	NR_029459
chr11	117115171	117159268	NM_001166506
chr11	117076782	117078955	NR_027059
chr11	117077347	117077457	NR_105853
chr11	117332312	117362325	NM_001113488
chr11	117331714	117362325	NM_017380
chr11	117611246	117613417	NR_015489
chr11	117782657	117793137	NM_001195088
chr11	117815518	117826014	NM_009387
chr11	117815518	117826014	NM_001271729
chr11	117809666	117814286	NM_009304
chr11	117782296	117793137	NM_001195089
chr11	117782296	117793137	NM_001195090
chr11	117765984	117780683	NM_145439
chr11	117775356	117780621	NM_181321
chr11	117797659	117807308	NM_029964
chr11	117782296	117793137	NM_181856
chr11	117849236	117855743	NM_009689
chr11	117867948	117873526	NM_027919
chr11	117860751	117865543	NM_001085535
chr11	117849236	117855743	NM_001012273
chr11	117986856	118024011	NM_133757
chr11	118002269	118002350	NR_105898
chr11	117966086	117969366	NM_007707
chr11	118164165	118212742	NM_001112700
chr11	118301060	118355411	NM_011594
chr11	118332359	118342534	NM_021440
chr11	118259652	118290244	NM_001033528
chr11	118443533	118451782	NM_001204130
chr11	118428456	118451782	NM_001204129
chr11	118392751	118401931	NM_011150
chr11	118406288	118419118	NM_001267592
chr11	118406288	118415800	NM_001267591
chr11	118406288	118419118	NM_029502
chr11	118444199	118454995	NR_045902
chr11	118433800	118451782	NM_019959
chr11	118406288	118419118	NM_001025618
chr11	118406288	118419118	NM_001025617
chr11	118988187	118992841	NM_001030291
chr11	119038435	119040913	NM_013926
chr11	119023028	119031270	NM_007623
chr11	119077570	119086237	NM_007625
chr11	119228571	119265212	NM_175430
chr11	119154075	119154137	NR_105899
chr11	119288362	119300043	NM_138669
chr11	119343488	119355510	NM_018822
chr11	119390471	119390561	NR_035453
chr11	119314786	119345375	NM_130886
chr11	119355556	119381076	NM_178743
chr11	119491619	119511465	NM_177394
chr11	119491346	119511465	NM_001164636
chr11	119548629	119569046	NR_045099
chr11	119538718	119547820	NM_008730
chr11	119913809	119919552	NM_001085498
chr11	119820810	119834365	NR_045313
chr11	119820810	119834365	NR_045312
chr11	120014766	120014853	NR_037225
chr11	120007315	120041781	NM_001198787
chr11	120007315	120047145	NM_001198785
chr11	119943091	120006782	NM_001037755
chr11	120007315	120047145	NM_007377
chr11	119943091	120002618	NM_130862
chr11	120014764	120014862	NR_029767
chr11	119943091	120002618	NM_001037754
chr11	120098933	120100424	NM_001110242
chr11	120186649	120189856	NR_030682
chr11	120090521	120098731	NM_183137
chr11	120064429	120086827	NM_009734
chr11	120103950	120151351	NM_001164799
chr11	120103950	120151351	NM_001164800
chr11	120103950	120151351	NM_001164798
chr11	120118871	120151351	NM_001164802
chr11	120123843	120151351	NM_001164801
chr11	120103950	120151351	NM_024249
chr11	120232946	120292297	NM_198423
chr11	120379797	120437700	NM_199469
chr11	120442630	120447321	NM_145363
chr11	120447606	120453500	NM_012065
chr11	120447606	120453500	NR_126089
chr11	120345689	120348484	NM_009609
chr11	120379797	120437700	NM_001195023
chr11	120361533	120368173	NM_172802
chr11	120369561	120378746	NM_027980
chr11	120348677	120351190	NR_038126
chr11	120347349	120347413	NR_105900
chr11	120491836	120501161	NM_013770
chr11	120464325	120467600	NM_197995
chr11	120458128	120464353	NM_152807
chr11	120467634	120483984	NM_008244
chr11	120549974	120551132	NM_026814
chr11	120577234	120581620	NM_133796
chr11	120560303	120572936	NM_011032
chr11	120530726	120538984	NM_008101
chr11	120542887	120549727	NM_001033231
chr11	120467634	120483984	NM_001159328
chr11	120456603	120458063	NM_025560
chr11	120484668	120488754	NM_027204
chr11	120646030	120648337	NM_026751
chr11	120618371	120625002	NM_153056
chr11	120594515	120598365	NM_011568
chr11	120710940	120713767	NM_016665
chr11	120628350	120633547	NM_010756
chr11	120598531	120608198	NM_001038230
chr11	120676660	120709446	NM_198223
chr11	120646030	120648337	NM_001204820
chr11	120653788	120660837	NM_175263
chr11	120676660	120709446	NM_001164224
chr11	120672972	120709446	NM_026877
chr11	120608476	120609100	NM_153288
chr11	120610086	120617890	NM_024229
chr11	120598420	120608198	NM_025389
chr11	120635711	120643670	NM_144795
chr11	120624822	120624876	NR_105901
chr11	120729484	120732021	NM_007621
chr11	120725372	120727281	NM_026428
chr11	120784514	120789102	NM_145370
chr11	120721467	120723969	NM_133223
chr11	120789201	120796395	NM_026824
chr11	120780744	120784204	NM_009053
chr11	120805957	120824547	NM_007988
chr11	120784271	120789102	NM_001177874
chr11	120949066	120959000	NM_001038653
chr11	120949066	120959000	NM_001038654
chr11	120948483	120959000	NM_030696
chr11	121067402	121081139	NM_145373
chr11	121053422	121063569	NM_026907
chr11	121036748	121039478	NM_009854
chr11	121222588	121228940	NM_001254735
chr11	121207642	121222656	NM_001146073
chr11	121222588	121229309	NM_144832
chr11	121146142	121148313	NM_028602
chr11	121222588	121229309	NM_001252550
chr11	121222588	121229309	NM_001252549
chr11	121222588	121229309	NM_001252548
chr11	121177592	121204648	NM_025402
chr11	121204432	121222656	NM_001001333
chr11	121116214	121118677	NM_027622
chr11	121160270	121161973	NM_145440
chr11	121259986	121309896	NM_001080932
chr11	121327202	121354447	NM_025793
chr11	121434952	121443505	NM_001038699
chr11	121421372	121430768	NM_181420
chr11	121434952	121450490	NM_022014
chr11	121387144	121387204	NR_106095
chr11	121510975	121519342	NM_178763
chr11	121702426	121717389	NM_144797
chr11	121830217	121843436	NM_029049
chr17	66666847	67354459	NM_008984
chr17	25162460	25171913	NM_001079929
chr17	8372395	8422726	NM_001161832
chr17	8379044	8389468	NR_045795
chr17	75435904	75529053	NM_001166493
chr17	75465537	75529053	NM_207246
chr17	3114971	3198859	NM_134123
chr17	4995073	5347656	NM_001085355
chr17	6270469	6308314	NM_001033178
chr17	7324659	7345860	NM_011553
chr17	7324659	7345860	NR_046291
chr17	10840383	12063360	NM_016694
chr17	15704966	15772612	NM_007690
chr17	10403011	10840191	NM_027032
chr17	14665499	14694262	NM_011581
chr17	10456215	10493057	NR_077237
chr17	24073679	24141594	NM_011062
chr17	24073679	24141594	NM_001080773
chr17	24073679	24150922	NM_001286662
chr17	26212691	26244242	NM_207217
chr17	30215523	30576287	NM_172618
chr17	31386233	31476309	NM_008804
chr17	30215523	30576287	NM_027060
chr17	31386233	31476309	NM_001163748
chr17	26212691	26244242	NM_001206335
chr17	34601098	34603561	NM_019403
chr17	39842996	39848829	NR_046233
chr17	46129276	46144198	NM_029338
chr17	44777170	45119284	NM_178652
chr17	48232738	48246924	NM_021406
chr17	47140941	47359458	NM_001097623
chr17	56614297	56626903	NM_028782
chr17	51147895	51613053	NR_035408
chr17	51277987	51613053	NR_037268
chr17	51277987	51613053	NR_037266
chr17	51277987	51613053	NR_037264
chr17	51277987	51613053	NR_037262
chr17	51277987	51613053	NR_037260
chr17	51277987	51613053	NR_037259
chr17	51277987	51613053	NR_037257
chr17	51277987	51613053	NR_037255
chr17	51277987	51613053	NR_037253
chr17	51277987	51613053	NR_037251
chr17	51277987	51613053	NR_037250
chr17	63937971	64139496	NM_008000
chr17	65967500	66077046	NM_001025572
chr17	63863980	64139496	NM_001037997
chr17	63878065	64139496	NM_001286415
chr17	74426294	74459108	NM_001033367
chr17	71868987	72604307	NM_007439
chr17	71252175	71310965	NM_145158
chr17	69156809	69289987	NM_013813
chr17	84917181	84957423	NR_027929
chr17	88984951	89200675	NM_013523
chr17	87025560	87035808	NM_019936
chr17	90033643	91092802	NM_020252
chr17	90033643	91092802	NM_177284
chr17	3397206	3519397	NM_011878
chr17	4044657	4082995	NR_045764
chr17	3519255	3557713	NM_146074
chr17	3326572	3519397	NM_001122998
chr17	3635239	3696261	NM_198958
chr17	5492599	5753891	NM_146073
chr17	5941279	6039390	NM_001113353
chr17	6138147	6240637	NM_054040
chr17	6106829	6240637	NM_001103181
chr17	5841379	5930711	NM_025664
chr17	5941279	6039390	NM_001113352
chr17	5975585	6044290	NM_011523
chr17	5975585	6044290	NM_001113351
chr17	6007579	6039390	NM_001290698
chr17	7025542	7087597	NM_001033442
chr17	6904715	6948356	NM_001083945
chr17	7170114	7303316	NM_011299
chr17	6673609	6738044	NM_031395
chr17	8526800	8986648	NM_001290707
chr17	8801744	8986648	NM_011866
chr17	10206470	10319361	NM_001159517
chr17	10210179	10319361	NM_021881
chr17	10210179	10319361	NM_001159516
chr17	12119283	12219640	NM_026644
chr17	12419973	12507704	NM_011395
chr17	12318852	12327250	NR_045290
chr17	13487020	13554094	NR_045437
chr17	12966798	12992259	NM_001113533
chr17	12971019	12992259	NM_001113532
chr17	12841004	12868143	NM_008552
chr17	12682405	12769706	NM_010515
chr17	12971019	12992539	NM_175394
chr17	13354571	13377223	NM_001167578
chr17	13487020	13554094	NR_045436
chr17	12741310	12859884	NR_027773
chr17	13760540	13905794	NM_010806
chr17	14279505	14404790	NM_022315
chr17	14818671	14943124	NM_175173
chr17	17402685	17459388	NM_025681
chr17	17527722	17624489	NM_172827
chr17	18085056	18136643	NM_001104540
chr17	19773362	19812536	NM_001104565
chr17	19504810	19532060	NM_001104562
chr17	19660398	19694748	NM_001104564
chr17	20573828	20596259	NM_001104572
chr17	21488987	21510477	NM_013843
chr17	21879569	21909926	NM_001256493
chr17	22144358	22165977	NM_177596
chr17	22776229	22817747	NR_030709
chr17	23459674	23479597	NM_001104581
chr17	23575851	23599487	NM_011747
chr17	23853771	23859776	NM_027220
chr17	24639281	24650305	NM_023055
chr17	24897505	24936977	NM_001163449
chr17	24352022	24410204	NM_013855
chr17	24897505	24936977	NM_001163451
chr17	24897505	24936977	NM_001163448
chr17	24897505	24936977	NM_001163447
chr17	24508849	24527938	NM_001172113
chr17	24897505	24936977	NM_013931
chr17	24639281	24644957	NM_023449
chr17	24352022	24410204	NM_001039581
chr17	24223231	24251409	NM_007634
chr17	24897505	24936977	NM_001163453
chr17	24897505	24936977	NM_001163450
chr17	24508849	24527938	NM_001172114
chr17	25016085	25099497	NM_134126
chr17	24508849	24527938	NM_153792
chr17	26081210	26090164	NM_011933
chr17	25374286	25433783	NM_001163691
chr17	25374286	25433783	NM_021415
chr17	25809084	25821265	NM_001164225
chr17	26715649	26776626	NM_029870
chr17	27122664	27133891	NM_026063
chr17	26561511	26656933	NM_026170
chr17	27909305	28062779	NM_181413
chr17	27751231	27820542	NM_001044719
chr17	27655590	27711117	NM_011861
chr17	27655590	27711117	NM_001286744
chr17	27751231	27820542	NM_001271511
chr17	28177417	28205886	NM_172617
chr17	27751231	27820542	NM_001033279
chr17	27909305	28062779	NM_001286041
chr17	27909305	28062779	NM_001286040
chr17	27655590	27711117	NM_001286743
chr17	28692567	28748405	NM_001168513
chr17	28398752	28486149	NM_010220
chr17	28691341	28748405	NM_001168514
chr17	28801125	28838789	NM_001081315
chr17	29156520	29237790	NM_153166
chr17	28691341	28748405	NM_011951
chr17	28953215	28967937	NM_025888
chr17	29093771	29100722	NM_007669
chr17	28691341	28748405	NM_001168508
chr17	29090985	29100722	NM_001111099
chr17	30005086	30210020	NM_148926
chr17	29827957	29887882	NM_001081160
chr17	29614830	29641659	NM_021419
chr17	29491044	29495459	NM_008842
chr17	30626935	30875264	NM_013811
chr17	31057693	31117981	NM_009593
chr17	31296223	31350698	NM_001242427
chr17	30901866	30936510	NM_021332
chr17	31179267	31198974	NM_001163776
chr17	31179267	31197749	NM_080727
chr17	31295482	31350698	NM_153062
chr17	31944768	32034508	NM_028902
chr17	32196271	32284133	NM_020508
chr17	31564772	31607693	NM_016670
chr17	31844249	31855792	NM_010831
chr17	32354049	32387817	NM_212438
chr17	32354049	32388950	NM_011717
chr17	32354049	32389439	NR_033525
chr17	32206678	32284123	NM_198094
chr17	32196271	32284133	NM_001286630
chr17	31564772	31607693	NR_027493
chr17	33016863	33033381	NM_028543
chr17	32765496	32788287	NM_172458
chr17	33289543	33304689	NM_001142957
chr17	33810522	33822914	NM_030697
chr17	34204478	34216321	NM_011530
chr17	33940722	33949695	NM_020603
chr17	34469041	34475937	NM_030746
chr17	34325674	34341410	NM_001033978
chr17	34728380	34743897	NM_009780
chr17	34862601	34882100	NM_013484
chr17	35517115	35531015	NM_146248
chr17	35126401	35128855	NM_033477
chr17	35910384	35916369	NM_025878
chr17	36042960	36058645	NM_001034909
chr17	36958591	36965623	NM_029602
chr17	37092933	37093872	NM_182714
chr17	40221776	40242258	NM_009639
chr17	40632074	40637060	NM_001251916
chr17	42315946	42507741	NM_028474
chr17	42792950	42876424	NM_009847
chr17	42708936	42742179	NM_001033493
chr17	42556782	42611313	NM_181753
chr17	43641899	43667015	NM_028711
chr17	43801850	44039516	NM_207649
chr17	43804002	44039516	NM_001286653
chr17	44603988	44814627	NM_001271627
chr17	44603988	44814627	NM_009820
chr17	44603988	44736176	NM_001271630
chr17	44603988	44814627	NM_001146038
chr17	44603988	44736176	NM_001271631
chr17	44603988	44736648	NM_001145920
chr17	44603988	44814797	NR_073392
chr17	44495986	44736176	NR_073425
chr17	46650337	46664364	NM_025611
chr17	46383765	46420918	NM_021346
chr17	46257850	46283026	NM_028751
chr17	46257850	46283026	NM_001252475
chr17	46257850	46283026	NM_001252474
chr17	46383765	46420918	NM_207671
chr17	46257850	46283026	NM_001252473
chr17	46500608	46546388	NM_001081335
chr17	46910484	46924926	NM_008938
chr17	47436638	47470638	NM_145489
chr17	47505050	47599688	NM_001081635
chr17	47505050	47599688	NM_001081636
chr17	47230229	47359458	NM_172622
chr17	48359915	48367176	NM_001289457
chr17	48359915	48367176	NM_027763
chr17	48359915	48367176	NM_001289451
chr17	48359915	48367176	NR_110338
chr17	48932581	49097590	NM_027452
chr17	49993306	50190497	NM_181397
chr17	49615171	49909847	NM_177052
chr17	49456021	49564337	NM_001008231
chr17	50509546	50688494	NM_013880
chr17	50733126	51179352	NM_028162
chr17	50733126	51179352	NM_001285991
chr17	50733126	51159378	NM_001285993
chr17	51882726	51965257	NR_045095
chr17	51736186	51832647	NM_009122
chr17	51736186	51812054	NM_001163630
chr17	51736186	51833290	NM_001163632
chr17	51736186	51826588	NM_001163631
chr17	52602708	52979194	NM_001031811
chr17	53584125	53672721	NM_001190846
chr17	53566970	53672721	NM_020005
chr17	55749983	55853662	NM_139138
chr17	56079656	56100596	NM_008233
chr17	55959186	55967951	NM_028381
chr17	56326049	56402873	NM_172132
chr17	55652024	55712628	NM_028370
chr17	56751324	56757530	NM_008738
chr17	57145996	57149777	NM_011617
chr17	57358685	57483529	NM_010130
chr17	56875632	56888838	NM_030141
chr17	57508782	57545314	NM_001104591
chr17	57769569	58410342	NM_001081653
chr17	58878807	58991375	NM_027001
chr17	61317751	61358085	NR_030569
chr17	62602956	62881317	NM_010109
chr17	62602956	62881317	NM_207654
chr17	63045951	63500580	NM_015794
chr17	64601648	64755110	NM_008549
chr17	65783354	65841926	NM_001114131
chr17	65923064	65951187	NM_023053
chr17	65783354	65841926	NM_146081
chr17	65256004	65540782	NM_001289486
chr17	65651725	65772752	NM_133685
chr17	65256004	65540782	NM_001008973
chr17	65256004	65540782	NM_001289485
chr17	65783354	65841926	NR_104465
chr17	66555251	66594622	NM_028998
chr17	67842707	68004108	NM_172964
chr17	67697264	67822645	NM_008480
chr17	68273796	68780086	NM_177278
chr17	69439325	69489233	NM_001145192
chr17	71019556	71126856	NM_001083934
chr17	70424791	70821413	NM_177639
chr17	70561746	70816729	NM_001128181
chr17	70522109	70821413	NM_001128180
chr17	70424791	70816729	NM_027712
chr17	71019556	71126856	NM_010867
chr17	71552060	71578700	NM_001142631
chr17	71781946	71858351	NM_030179
chr17	71552060	71589533	NM_029254
chr17	71769690	71850164	NM_175378
chr17	71557026	71598761	NR_015549
chr17	71557026	71598761	NR_027952
chr17	71769690	71850164	NM_001271484
chr17	71781298	71864210	NM_001271483
chr17	71344492	71475343	NM_028887
chr17	71769690	71864210	NR_073185
chr17	71673260	71729669	NM_177087
chr17	73107984	73243366	NM_001081071
chr17	73107984	73243366	NM_001177968
chr17	73107984	73243366	NM_001177967
chr17	74299473	74323944	NM_024428
chr17	73493750	73710451	NM_027864
chr17	73883894	73950196	NM_011723
chr17	75178809	75392967	NM_206958
chr17	74528294	74703356	NM_007566
chr17	74717749	74863570	NM_152817
chr17	75005528	75392967	NM_019919
chr17	78369211	78418152	NM_001285949
chr17	78200247	78376592	NM_015800
chr17	78508062	78627409	NM_001197028
chr17	78508062	78627409	NM_028813
chr17	78377877	78418152	NM_199448
chr17	78377877	78418152	NM_001285940
chr17	78377877	78418152	NM_001285946
chr17	78752905	78835381	NM_001081179
chr17	78883937	78906992	NM_001163625
chr17	80393751	80480453	NM_009231
chr17	80215913	80217936	NM_026351
chr17	80580512	80728025	NM_001290345
chr17	80307406	80388689	NM_001145452
chr17	81373104	81738387	NR_104580
chr17	81373104	81738387	NM_011406
chr17	81373104	81738387	NM_001112798
chr17	81373104	81738387	NM_001286684
chr17	83350930	83480359	NM_001114362
chr17	83585956	83631895	NM_153512
chr17	83706162	83792877	NM_001171054
chr17	83350930	83480359	NM_199466
chr17	83706162	83792877	NM_001171053
chr17	83350930	83480359	NM_001114361
chr17	83706162	83805422	NM_001171052
chr17	83706162	83814905	NM_054082
chr17	83350930	83480359	NM_001286567
chr17	84190055	84466208	NM_183021
chr17	84511894	84622142	NM_177606
chr17	84658233	84682923	NM_031884
chr17	85063476	85090267	NM_001163622
chr17	85090699	85458580	NM_028576
chr17	85063476	85090267	NM_001163623
chr17	85063476	85090274	NM_001163624
chr17	85063476	85090267	NM_145984
chr17	85984664	86145175	NM_030133
chr17	86753863	86833410	NM_010137
chr17	86167784	86657919	NM_011104
chr17	87672556	87723713	NM_008628
chr17	87282885	87381770	NM_028639
chr17	87389570	87427741	NM_029298
chr17	88440711	88490533	NM_180974
chr17	94750099	94775129	NR_024720
chr17	94759941	94834799	NR_045964
chr17	94759941	94834799	NR_045963
chr17	3064317	3084183	NR_003519
chr17	3482314	3519397	NM_001286758
chr17	3532553	3533213	NM_001101560
chr17	3483489	3519397	NM_001286757
chr17	3557823	3559863	NR_045303
chr17	3557823	3559863	NR_045302
chr17	4119445	4122102	NR_045462
chr17	5417322	5418767	NM_175349
chr17	5410863	5440260	NM_027457
chr17	5480988	5483069	NR_073378
chr17	5798656	5803240	NR_045081
chr17	5799489	5803242	NR_045079
chr17	5799489	5803240	NR_045080
chr17	6079827	6085485	NM_181392
chr17	6040570	6079739	NM_177311
chr17	6040570	6079739	NM_001111017
chr17	6306343	6317474	NM_001166629
chr17	6430111	6436295	NM_009342
